"","gene_id","gene_name","overall_rank","average_rank","n_withinTop2000"
"ENSG00000123612","ENSG00000123612","ACVR1C",1223,1564.25,3
"ENSG00000198910","ENSG00000198910","L1CAM",1224,1565,3
"ENSG00000129625","ENSG00000129625","REEP5",1225,1565.25,4
"ENSG00000132471","ENSG00000132471","WBP2",1226,1565.75,4
"ENSG00000203685","ENSG00000203685","STUM",1227,1566.5,3
"ENSG00000116260","ENSG00000116260","QSOX1",1228,1570.75,3
"ENSG00000164106","ENSG00000164106","SCRG1",1229,1572.75,2
"ENSG00000110400","ENSG00000110400","NECTIN1",1230.5,1574.25,2
"ENSG00000136003","ENSG00000136003","ISCU",1230.5,1574.25,3
"ENSG00000124942","ENSG00000124942","AHNAK",1232,1576,4
"ENSG00000152495","ENSG00000152495","CAMK4",1233,1577.25,3
"ENSG00000048740","ENSG00000048740","CELF2",1234,1578.75,3
"ENSG00000082458","ENSG00000082458","DLG3",1235,1579,4
"ENSG00000256045","ENSG00000256045","MTRNR2L10",1236,1579.25,4
"ENSG00000169851","ENSG00000169851","PCDH7",1237.5,1580.25,2
"ENSG00000176340","ENSG00000176340","COX8A",1237.5,1580.25,3
"ENSG00000198597","ENSG00000198597","ZNF536",1239,1580.75,3
"ENSG00000147642","ENSG00000147642","SYBU",1240,1583.75,3
"ENSG00000039319","ENSG00000039319","ZFYVE16",1241,1584.75,3
"ENSG00000150551","ENSG00000150551","LYPD1",1242,1591.5,3
"ENSG00000177807","ENSG00000177807","KCNJ10",1243,1593.25,4
"ENSG00000141469","ENSG00000141469","SLC14A1",1244,1594,4
"ENSG00000117984","ENSG00000117984","CTSD",1245,1595,3
"ENSG00000077782","ENSG00000077782","FGFR1",1246,1598.75,3
"ENSG00000170439","ENSG00000170439","METTL7B",1247,1599,3
"ENSG00000171951","ENSG00000171951","SCG2",1248,1599.5,4
"ENSG00000154678","ENSG00000154678","PDE1C",1249,1601,3
"ENSG00000089818","ENSG00000089818","NECAP1",1250,1602.5,3
"ENSG00000204323","ENSG00000204323","SMIM5",1251,1604.5,2
"ENSG00000105419","ENSG00000105419","MEIS3",1252,1604.75,4
"ENSG00000216863","ENSG00000216863","LY86-AS1",1253,1607,4
"ENSG00000154654","ENSG00000154654","NCAM2",1254,1608,3
"ENSG00000117154","ENSG00000117154","IGSF21",1255,1608.75,2
"ENSG00000141503","ENSG00000141503","MINK1",1256.5,1609,4
"ENSG00000142235","ENSG00000142235","LMTK3",1256.5,1609,2
"ENSG00000142875","ENSG00000142875","PRKACB",1258,1610,3
"ENSG00000108528","ENSG00000108528","SLC25A11",1259,1612.25,3
"ENSG00000171224","ENSG00000171224","FAM241B",1260.5,1612.5,3
"ENSG00000111716","ENSG00000111716","LDHB",1260.5,1612.5,3
"ENSG00000168135","ENSG00000168135","KCNJ4",1262,1613.25,3
"ENSG00000078369","ENSG00000078369","GNB1",1263,1614.25,4
"ENSG00000008988","ENSG00000008988","RPS20",1264,1614.5,3
"ENSG00000054793","ENSG00000054793","ATP9A",1265,1619,3
"ENSG00000015592","ENSG00000015592","STMN4",1266,1621.25,3
"ENSG00000078269","ENSG00000078269","SYNJ2",1267,1621.75,2
"ENSG00000065978","ENSG00000065978","YBX1",1268,1622.5,3
"ENSG00000261325","ENSG00000261325","LINC02192",1269,1623,4
"ENSG00000182481","ENSG00000182481","KPNA2",1270,1626.5,3
"ENSG00000107742","ENSG00000107742","SPOCK2",1271,1628.5,3
"ENSG00000112697","ENSG00000112697","TMEM30A",1272.5,1632.25,3
"ENSG00000130175","ENSG00000130175","PRKCSH",1272.5,1632.25,4
"ENSG00000178947","ENSG00000178947","SMIM10L2A",1274,1633.5,3
"ENSG00000055813","ENSG00000055813","CCDC85A",1275.5,1634.75,3
"ENSG00000128242","ENSG00000128242","GAL3ST1",1275.5,1634.75,4
"ENSG00000104723","ENSG00000104723","TUSC3",1277,1637,3
"ENSG00000107518","ENSG00000107518","ATRNL1",1278,1638,3
"ENSG00000215788","ENSG00000215788","TNFRSF25",1279,1638.25,3
"ENSG00000145247","ENSG00000145247","OCIAD2",1280,1639,4
"ENSG00000100320","ENSG00000100320","RBFOX2",1281,1639.25,4
"ENSG00000112851","ENSG00000112851","ERBIN",1282,1639.5,3
"ENSG00000186111","ENSG00000186111","PIP5K1C",1283,1640.75,3
"ENSG00000008710","ENSG00000008710","PKD1",1284,1641,3
"ENSG00000138071","ENSG00000138071","ACTR2",1285,1641.5,3
"ENSG00000115286","ENSG00000115286","NDUFS7",1286,1642,3
"ENSG00000260230","ENSG00000260230","FRRS1L",1287,1643.5,3
"ENSG00000253230","ENSG00000253230","LINC00599",1288,1644.75,3
"ENSG00000131143","ENSG00000131143","COX4I1",1289,1645,3
"ENSG00000181467","ENSG00000181467","RAP2B",1290.5,1646.25,2
"ENSG00000131469","ENSG00000131469","RPL27",1290.5,1646.25,2
"ENSG00000168280","ENSG00000168280","KIF5C",1292.5,1647.75,3
"ENSG00000140848","ENSG00000140848","CPNE2",1292.5,1647.75,4
"ENSG00000118257","ENSG00000118257","NRP2",1294.5,1648.25,3
"ENSG00000205279","ENSG00000205279","CTXN3",1294.5,1648.25,3
"ENSG00000113161","ENSG00000113161","HMGCR",1296,1648.5,4
"ENSG00000153956","ENSG00000153956","CACNA2D1",1297,1649.25,3
"ENSG00000143772","ENSG00000143772","ITPKB",1298,1651.75,3
"ENSG00000109046","ENSG00000109046","WSB1",1299,1652.25,3
"ENSG00000105245","ENSG00000105245","NUMBL",1300,1652.5,3
"ENSG00000134375","ENSG00000134375","TIMM17A",1301,1653.75,2
"ENSG00000117419","ENSG00000117419","ERI3",1302.5,1655.25,3
"ENSG00000183578","ENSG00000183578","TNFAIP8L3",1302.5,1655.25,3
"ENSG00000141542","ENSG00000141542","RAB40B",1304,1656.75,2
"ENSG00000171992","ENSG00000171992","SYNPO",1305,1660.5,3
"ENSG00000078668","ENSG00000078668","VDAC3",1306,1660.75,3
"ENSG00000170017","ENSG00000170017","ALCAM",1307,1662.75,2
"ENSG00000164733","ENSG00000164733","CTSB",1308,1665.75,4
"ENSG00000198216","ENSG00000198216","CACNA1E",1309,1666.75,3
"ENSG00000140600","ENSG00000140600","SH3GL3",1310,1668.25,3
"ENSG00000108819","ENSG00000108819","PPP1R9B",1311,1671.5,3
"ENSG00000165629","ENSG00000165629","ATP5F1C",1312,1672,3
"ENSG00000066084","ENSG00000066084","DIP2B",1313,1673,4
"ENSG00000187189","ENSG00000187189","TSPYL4",1314.5,1674,3
"ENSG00000108953","ENSG00000108953","YWHAE",1314.5,1674,3
"ENSG00000132341","ENSG00000132341","RAN",1316,1675,2
"ENSG00000058668","ENSG00000058668","ATP2B4",1317.5,1676.75,3
"ENSG00000013441","ENSG00000013441","CLK1",1317.5,1676.75,3
"ENSG00000159685","ENSG00000159685","CHCHD6",1319,1677.5,4
"ENSG00000187193","ENSG00000187193","MT1X",1320,1679.75,3
"ENSG00000128512","ENSG00000128512","DOCK4",1321,1681.25,2
"ENSG00000068366","ENSG00000068366","ACSL4",1322,1681.5,2
"ENSG00000126767","ENSG00000126767","ELK1",1323,1681.75,2
"ENSG00000063015","ENSG00000063015","SEZ6",1324,1683.25,3
"ENSG00000165959","ENSG00000165959","CLMN",1325,1686.5,3
"ENSG00000004059","ENSG00000004059","ARF5",1326,1687.25,3
"ENSG00000125968","ENSG00000125968","ID1",1327,1689,4
"ENSG00000099331","ENSG00000099331","MYO9B",1328,1690.25,3
"ENSG00000088899","ENSG00000088899","LZTS3",1329,1690.5,3
"ENSG00000040608","ENSG00000040608","RTN4R",1330,1691,3
"ENSG00000124702","ENSG00000124702","KLHDC3",1331,1693,2
"ENSG00000105255","ENSG00000105255","FSD1",1332,1694.5,2
"ENSG00000167654","ENSG00000167654","ATCAY",1333,1695.75,2
"ENSG00000185736","ENSG00000185736","ADARB2",1334,1696.5,2
"ENSG00000165194","ENSG00000165194","PCDH19",1335,1698.75,2
"ENSG00000204592","ENSG00000204592","HLA-E",1336,1701.75,3
"ENSG00000135549","ENSG00000135549","PKIB",1337.5,1702.5,2
"ENSG00000256618","ENSG00000256618","MTRNR2L1",1337.5,1702.5,2
"ENSG00000122733","ENSG00000122733","PHF24",1339,1703,3
"ENSG00000139116","ENSG00000139116","KIF21A",1340,1703.5,3
"ENSG00000076554","ENSG00000076554","TPD52",1341,1707.75,4
"ENSG00000196961","ENSG00000196961","AP2A1",1342,1709.5,3
"ENSG00000077549","ENSG00000077549","CAPZB",1343,1711.75,2
"ENSG00000012232","ENSG00000012232","EXTL3",1344,1714.5,3
"ENSG00000083720","ENSG00000083720","OXCT1",1345,1715.25,2
"ENSG00000177108","ENSG00000177108","ZDHHC22",1346,1715.5,3
"ENSG00000109654","ENSG00000109654","TRIM2",1347,1715.75,2
"ENSG00000115828","ENSG00000115828","QPCT",1348,1717.5,3
"ENSG00000157851","ENSG00000157851","DPYSL5",1349.5,1717.75,2
"ENSG00000100364","ENSG00000100364","KIAA0930",1349.5,1717.75,3
"ENSG00000183255","ENSG00000183255","PTTG1IP",1351,1718.25,3
"ENSG00000184368","ENSG00000184368","MAP7D2",1352,1719,2
"ENSG00000001461","ENSG00000001461","NIPAL3",1353.5,1719.25,3
"ENSG00000082641","ENSG00000082641","NFE2L1",1353.5,1719.25,3
"ENSG00000273238","ENSG00000273238","TMEM271",1355,1721.75,2
"ENSG00000115461","ENSG00000115461","IGFBP5",1356,1724,3
"ENSG00000152234","ENSG00000152234","ATP5F1A",1357,1725.75,3
"ENSG00000011009","ENSG00000011009","LYPLA2",1358.5,1726.25,3
"ENSG00000124313","ENSG00000124313","IQSEC2",1358.5,1726.25,2
"ENSG00000126432","ENSG00000126432","PRDX5",1360.5,1726.75,2
"ENSG00000108352","ENSG00000108352","RAPGEFL1",1360.5,1726.75,2
"ENSG00000100554","ENSG00000100554","ATP6V1D",1362,1727,2
"ENSG00000100362","ENSG00000100362","PVALB",1363,1727.25,2
"ENSG00000177410","ENSG00000177410","ZFAS1",1364,1730,3
"ENSG00000012124","ENSG00000012124","CD22",1365,1730.75,3
"ENSG00000161714","ENSG00000161714","PLCD3",1366,1735,3
"ENSG00000115226","ENSG00000115226","FNDC4",1367,1735.75,2
"ENSG00000147246","ENSG00000147246","HTR2C",1368,1737.25,2
"ENSG00000144290","ENSG00000144290","SLC4A10",1369,1738,3
"ENSG00000104381","ENSG00000104381","GDAP1",1370,1739.75,3
"ENSG00000127152","ENSG00000127152","BCL11B",1371,1741.5,3
"ENSG00000162407","ENSG00000162407","PLPP3",1372,1742.75,2
"ENSG00000162374","ENSG00000162374","ELAVL4",1373,1743.5,2
"ENSG00000135905","ENSG00000135905","DOCK10",1374,1745.25,3
"ENSG00000108654","ENSG00000108654","DDX5",1375,1747,3
"ENSG00000143198","ENSG00000143198","MGST3",1376,1748.25,3
"ENSG00000171033","ENSG00000171033","PKIA",1377.5,1748.5,2
"ENSG00000140319","ENSG00000140319","SRP14",1377.5,1748.5,2
"ENSG00000165443","ENSG00000165443","PHYHIPL",1379,1748.75,3
"ENSG00000153815","ENSG00000153815","CMIP",1380,1749.25,2
"ENSG00000168522","ENSG00000168522","FNTA",1381,1751.75,2
"ENSG00000166348","ENSG00000166348","USP54",1382,1753,3
"ENSG00000179388","ENSG00000179388","EGR3",1383.5,1758.25,3
"ENSG00000206053","ENSG00000206053","JPT2",1383.5,1758.25,2
"ENSG00000146374","ENSG00000146374","RSPO3",1385,1758.5,2
"ENSG00000013293","ENSG00000013293","SLC7A14",1386,1760.75,2
"ENSG00000135519","ENSG00000135519","KCNH3",1387,1761.25,2
"ENSG00000183248","ENSG00000183248","PRR36",1388,1763.75,2
"ENSG00000182636","ENSG00000182636","NDN",1389,1766.5,3
"ENSG00000141433","ENSG00000141433","ADCYAP1",1390,1767.25,3
"ENSG00000182534","ENSG00000182534","MXRA7",1391,1770,2
"ENSG00000128683","ENSG00000128683","GAD1",1392,1770.25,3
"ENSG00000115946","ENSG00000115946","PNO1",1393,1771.25,3
"ENSG00000101152","ENSG00000101152","DNAJC5",1394,1771.75,3
"ENSG00000108509","ENSG00000108509","CAMTA2",1395,1772,2
"ENSG00000004799","ENSG00000004799","PDK4",1396.5,1773.25,2
"ENSG00000187239","ENSG00000187239","FNBP1",1396.5,1773.25,2
"ENSG00000221869","ENSG00000221869","CEBPD",1398,1774,3
"ENSG00000164171","ENSG00000164171","ITGA2",1399,1774.75,2
"ENSG00000188690","ENSG00000188690","UROS",1400,1775.5,2
"ENSG00000175606","ENSG00000175606","TMEM70",1401,1775.75,2
"ENSG00000081913","ENSG00000081913","PHLPP1",1402,1777.5,3
"ENSG00000152413","ENSG00000152413","HOMER1",1403,1778,2
"ENSG00000183049","ENSG00000183049","CAMK1D",1404,1778.25,3
"ENSG00000196950","ENSG00000196950","SLC39A10",1405,1780.5,3
"ENSG00000153904","ENSG00000153904","DDAH1",1406,1781.75,3
"ENSG00000184207","ENSG00000184207","PGP",1407,1784,3
"ENSG00000167588","ENSG00000167588","GPD1",1408,1785,2
"ENSG00000100401","ENSG00000100401","RANGAP1",1409,1788.5,2
"ENSG00000007516","ENSG00000007516","BAIAP3",1410,1788.75,3
"ENSG00000115641","ENSG00000115641","FHL2",1411,1789.75,3
"ENSG00000080298","ENSG00000080298","RFX3",1412,1790.5,2
"ENSG00000128524","ENSG00000128524","ATP6V1F",1413,1790.75,2
"ENSG00000184922","ENSG00000184922","FMNL1",1414,1796,2
"ENSG00000173726","ENSG00000173726","TOMM20",1415,1797.5,3
"ENSG00000103769","ENSG00000103769","RAB11A",1416,1800.5,2
"ENSG00000196872","ENSG00000196872","KIAA1211L",1417,1801.5,2
"ENSG00000072310","ENSG00000072310","SREBF1",1418,1801.75,2
"ENSG00000136950","ENSG00000136950","ARPC5L",1419,1802,3
"ENSG00000167642","ENSG00000167642","SPINT2",1420,1802.5,3
"ENSG00000160145","ENSG00000160145","KALRN",1421,1802.75,3
"ENSG00000107372","ENSG00000107372","ZFAND5",1422,1803,4
"ENSG00000116741","ENSG00000116741","RGS2",1423,1803.75,2
"ENSG00000138698","ENSG00000138698","RAP1GDS1",1424,1804,3
"ENSG00000128591","ENSG00000128591","FLNC",1425,1804.25,2
"ENSG00000171502","ENSG00000171502","COL24A1",1426.5,1805.75,3
"ENSG00000272636","ENSG00000272636","DOC2B",1426.5,1805.75,2
"ENSG00000111897","ENSG00000111897","SERINC1",1428,1806,3
"ENSG00000186310","ENSG00000186310","NAP1L3",1430,1808,3
"ENSG00000047849","ENSG00000047849","MAP4",1431,1809.25,3
"ENSG00000124172","ENSG00000124172","ATP5F1E",1432,1810.5,2
"ENSG00000122566","ENSG00000122566","HNRNPA2B1",1433,1811,3
"ENSG00000134769","ENSG00000134769","DTNA",1434,1813.5,3
"ENSG00000106853","ENSG00000106853","PTGR1",1435,1813.75,3
"ENSG00000162951","ENSG00000162951","LRRTM1",1436,1815,2
"ENSG00000185825","ENSG00000185825","BCAP31",1437,1815.5,2
"ENSG00000141232","ENSG00000141232","TOB1",1438,1816,3
"ENSG00000116459","ENSG00000116459","ATP5PB",1439,1817,3
"ENSG00000072071","ENSG00000072071","ADGRL1",1440,1817.5,3
"ENSG00000129562","ENSG00000129562","DAD1",1441,1818.75,3
"ENSG00000005810","ENSG00000005810","MYCBP2",1442,1819,3
"ENSG00000174307","ENSG00000174307","PHLDA3",1443,1819.5,2
"ENSG00000109738","ENSG00000109738","GLRB",1444,1820.25,3
"ENSG00000139200","ENSG00000139200","PIANP",1445,1823,3
"ENSG00000165092","ENSG00000165092","ALDH1A1",1446,1828.75,3
"ENSG00000093010","ENSG00000093010","COMT",1447,1829.75,2
"ENSG00000140416","ENSG00000140416","TPM1",1448,1830.5,3
"ENSG00000057757","ENSG00000057757","PITHD1",1449,1831,3
"ENSG00000150672","ENSG00000150672","DLG2",1450,1832.75,2
"ENSG00000135116","ENSG00000135116","HRK",1451,1833.25,4
"ENSG00000180332","ENSG00000180332","KCTD4",1453,1835.25,3
"ENSG00000108669","ENSG00000108669","CYTH1",1454,1837.75,2
"ENSG00000166006","ENSG00000166006","KCNC2",1455,1839.25,2
"ENSG00000011083","ENSG00000011083","SLC6A7",1456,1843.75,3
"ENSG00000149294","ENSG00000149294","NCAM1",1457,1851.25,3
"ENSG00000180875","ENSG00000180875","GREM2",1458.5,1852,2
"ENSG00000105711","ENSG00000105711","SCN1B",1458.5,1852,4
"ENSG00000189171","ENSG00000189171","S100A13",1460,1854,3
"ENSG00000130748","ENSG00000130748","TMEM160",1461,1854.5,3
"ENSG00000060656","ENSG00000060656","PTPRU",1462,1856,3
"ENSG00000086504","ENSG00000086504","MRPL28",1463,1856.25,2
"ENSG00000148798","ENSG00000148798","INA",1464.5,1856.75,2
"ENSG00000183283","ENSG00000183283","DAZAP2",1464.5,1856.75,2
"ENSG00000136750","ENSG00000136750","GAD2",1466,1857.25,2
"ENSG00000173542","ENSG00000173542","MOB1B",1467,1862.25,3
"ENSG00000196547","ENSG00000196547","MAN2A2",1468,1863.75,3
"ENSG00000133019","ENSG00000133019","CHRM3",1469,1865.25,3
"ENSG00000034713","ENSG00000034713","GABARAPL2",1470,1866,2
"ENSG00000232119","ENSG00000232119","MCTS1",1471,1867,2
"ENSG00000198168","ENSG00000198168","SVIP",1472,1868.75,2
"ENSG00000100225","ENSG00000100225","FBXO7",1473,1869.75,2
"ENSG00000152795","ENSG00000152795","HNRNPDL",1474.5,1870,2
"ENSG00000235823","ENSG00000235823","OLMALINC",1474.5,1870,3
"ENSG00000198932","ENSG00000198932","GPRASP1",1476,1871.75,2
"ENSG00000069535","ENSG00000069535","MAOB",1477,1874.25,2
"ENSG00000105894","ENSG00000105894","PTN",1479,1877.5,2
"ENSG00000175582","ENSG00000175582","RAB6A",1480,1879.25,2
"ENSG00000185924","ENSG00000185924","RTN4RL1",1481,1880.5,2
"ENSG00000204628","ENSG00000204628","RACK1",1482,1883.5,2
"ENSG00000023734","ENSG00000023734","STRAP",1483,1883.75,2
"ENSG00000276462","ENSG00000276462","BX255923.2",1484,1884.5,2
"ENSG00000166411","ENSG00000166411","IDH3A",1485,1886.25,2
"ENSG00000211450","ENSG00000211450","SELENOH",1486,1888.5,3
"ENSG00000164032","ENSG00000164032","H2AFZ",1487,1889.75,3
"ENSG00000008277","ENSG00000008277","ADAM22",1488.5,1891.25,2
"ENSG00000092445","ENSG00000092445","TYRO3",1488.5,1891.25,3
"ENSG00000069329","ENSG00000069329","VPS35",1490,1895.25,3
"ENSG00000145721","ENSG00000145721","LIX1",1491,1897.25,3
"ENSG00000115541","ENSG00000115541","HSPE1",1492,1897.5,3
"ENSG00000155926","ENSG00000155926","SLA",1493,1898.75,2
"ENSG00000172575","ENSG00000172575","RASGRP1",1494,1900,3
"ENSG00000133321","ENSG00000133321","PLAAT4",1495,1902,2
"ENSG00000106078","ENSG00000106078","COBL",1496,1905.5,2
"ENSG00000145741","ENSG00000145741","BTF3",1497,1907.5,2
"ENSG00000122367","ENSG00000122367","LDB3",1498,1908.25,2
"ENSG00000180891","ENSG00000180891","CUEDC1",1499,1909.25,2
"ENSG00000104332","ENSG00000104332","SFRP1",1500,1911.25,2
"ENSG00000120162","ENSG00000120162","MOB3B",1501,1912.5,2
"ENSG00000137941","ENSG00000137941","TTLL7",1502,1914.75,2
"ENSG00000122378","ENSG00000122378","PRXL2A",1503,1916.75,3
"ENSG00000196814","ENSG00000196814","MVB12B",1504,1918.5,3
"ENSG00000148541","ENSG00000148541","FAM13C",1505,1921.5,2
"ENSG00000224924","ENSG00000224924","LINC00320",1506,1922.75,2
"ENSG00000106537","ENSG00000106537","TSPAN13",1507.5,1924.25,2
"ENSG00000184014","ENSG00000184014","DENND5A",1507.5,1924.25,2
"ENSG00000140798","ENSG00000140798","ABCC12",1509,1925.5,2
"ENSG00000214140","ENSG00000214140","PRCD",1510,1926.25,2
"ENSG00000184205","ENSG00000184205","TSPYL2",1513,1930.75,2
"ENSG00000175445","ENSG00000175445","LPL",1514,1931.75,3
"ENSG00000102409","ENSG00000102409","BEX4",1515,1932.75,3
"ENSG00000145934","ENSG00000145934","TENM2",1516,1933.5,2
"ENSG00000236279","ENSG00000236279","CLEC2L",1517.5,1934,2
"ENSG00000023171","ENSG00000023171","GRAMD1B",1517.5,1934,3
"ENSG00000187446","ENSG00000187446","CHP1",1519,1934.25,2
"ENSG00000115944","ENSG00000115944","COX7A2L",1520.5,1934.5,3
"ENSG00000144959","ENSG00000144959","NCEH1",1523,1938.75,3
"ENSG00000130511","ENSG00000130511","SSBP4",1524.5,1943,3
"ENSG00000254772","ENSG00000254772","EEF1G",1526.5,1944,2
"ENSG00000160007","ENSG00000160007","ARHGAP35",1526.5,1944,3
"ENSG00000147459","ENSG00000147459","DOCK5",1528,1946,2
"ENSG00000127511","ENSG00000127511","SIN3B",1529,1947.25,2
"ENSG00000125851","ENSG00000125851","PCSK2",1530,1949.5,2
"ENSG00000166250","ENSG00000166250","CLMP",1531,1951,2
"ENSG00000188674","ENSG00000188674","C2orf80",1532,1955,3
"ENSG00000105767","ENSG00000105767","CADM4",1533,1955.25,3
"ENSG00000261115","ENSG00000261115","TMEM178B",1534,1956.25,2
"ENSG00000177700","ENSG00000177700","POLR2L",1535,1957.75,2
"ENSG00000065518","ENSG00000065518","NDUFB4",1536,1958.5,3
"ENSG00000122254","ENSG00000122254","HS3ST2",1537.5,1958.75,2
"ENSG00000108947","ENSG00000108947","EFNB3",1537.5,1958.75,2
"ENSG00000275832","ENSG00000275832","ARHGAP23",1539,1959,3
"ENSG00000198626","ENSG00000198626","RYR2",1541,1963,2
"ENSG00000110237","ENSG00000110237","ARHGEF17",1544,1967.5,2
"ENSG00000115756","ENSG00000115756","HPCAL1",1545,1968.5,2
"ENSG00000139318","ENSG00000139318","DUSP6",1546,1969.5,3
"ENSG00000166848","ENSG00000166848","TERF2IP",1547,1969.75,3
"ENSG00000073910","ENSG00000073910","FRY",1548,1972,2
"ENSG00000108679","ENSG00000108679","LGALS3BP",1549,1972.5,3
"ENSG00000135940","ENSG00000135940","COX5B",1550,1972.75,2
"ENSG00000150594","ENSG00000150594","ADRA2A",1551.5,1974.25,2
"ENSG00000156414","ENSG00000156414","TDRD9",1553,1975.25,2
"ENSG00000067842","ENSG00000067842","ATP2B3",1554,1976.75,3
"ENSG00000117408","ENSG00000117408","IPO13",1555,1977.25,2
"ENSG00000144567","ENSG00000144567","RETREG2",1557,1982,2
"ENSG00000157368","ENSG00000157368","IL34",1558,1984,3
"ENSG00000188573","ENSG00000188573","FBLL1",1559,1984.75,3
"ENSG00000119698","ENSG00000119698","PPP4R4",1560,1985.25,2
"ENSG00000163637","ENSG00000163637","PRICKLE2",1561,1986,3
"ENSG00000164111","ENSG00000164111","ANXA5",1562,1988.25,3
"ENSG00000155265","ENSG00000155265","GOLGA7B",1563,1988.75,3
"ENSG00000148204","ENSG00000148204","CRB2",1564,1989,3
"ENSG00000125247","ENSG00000125247","TMTC4",1566,1990.25,2
"ENSG00000197535","ENSG00000197535","MYO5A",1567,1990.75,2
"ENSG00000005249","ENSG00000005249","PRKAR2B",1568,1994.25,2
"ENSG00000197872","ENSG00000197872","FAM49A",1569,1995,3
"ENSG00000112096","ENSG00000112096","SOD2",1570,1996,3
"ENSG00000155886","ENSG00000155886","SLC24A2",1571,1996.25,2
"ENSG00000134308","ENSG00000134308","YWHAQ",1572,1996.75,3
"ENSG00000166159","ENSG00000166159","LRTM2",1574,1999.25,2
"ENSG00000167283","ENSG00000167283","ATP5MG",1575,2000.25,3
"ENSG00000154556","ENSG00000154556","SORBS2",1576,2000.5,3
"ENSG00000168906","ENSG00000168906","MAT2A",1577,2003,3
"ENSG00000151468","ENSG00000151468","CCDC3",1578,2007,2
"ENSG00000100979","ENSG00000100979","PLTP",1579,2009.25,3
"ENSG00000050438","ENSG00000050438","SLC4A8",1580,2009.75,2
"ENSG00000116396","ENSG00000116396","KCNC4",1581,2012.5,2
"ENSG00000101638","ENSG00000101638","ST8SIA5",1582,2013,2
"ENSG00000183230","ENSG00000183230","CTNNA3",1583,2013.25,2
"ENSG00000132600","ENSG00000132600","PRMT7",1585,2016.5,2
"ENSG00000196557","ENSG00000196557","CACNA1H",1587,2019.25,2
"ENSG00000198944","ENSG00000198944","SOWAHA",1588,2020.75,2
"ENSG00000198822","ENSG00000198822","GRM3",1589,2021,2
"ENSG00000122873","ENSG00000122873","CISD1",1590.5,2021.25,2
"ENSG00000166823","ENSG00000166823","MESP1",1592,2024.75,3
"ENSG00000183775","ENSG00000183775","KCTD16",1593,2025.5,2
"ENSG00000205863","ENSG00000205863","C1QTNF9B",1594,2026.25,2
"ENSG00000145545","ENSG00000145545","SRD5A1",1596,2027,2
"ENSG00000066248","ENSG00000066248","NGEF",1597,2030.5,2
"ENSG00000138430","ENSG00000138430","OLA1",1598,2030.75,2
"ENSG00000198612","ENSG00000198612","COPS8",1600,2032.25,2
"ENSG00000168243","ENSG00000168243","GNG4",1601,2032.5,2
"ENSG00000006831","ENSG00000006831","ADIPOR2",1602,2033.25,2
"ENSG00000158008","ENSG00000158008","EXTL1",1603,2039.25,2
"ENSG00000188352","ENSG00000188352","FOCAD",1604,2039.75,2
"ENSG00000196517","ENSG00000196517","SLC6A9",1605,2040.25,3
"ENSG00000184307","ENSG00000184307","ZDHHC23",1607,2040.75,2
"ENSG00000143878","ENSG00000143878","RHOB",1608.5,2041,3
"ENSG00000114019","ENSG00000114019","AMOTL2",1608.5,2041,2
"ENSG00000118402","ENSG00000118402","ELOVL4",1610,2041.5,2
"ENSG00000100379","ENSG00000100379","KCTD17",1611,2042.25,2
"ENSG00000102024","ENSG00000102024","PLS3",1612,2047.5,2
"ENSG00000145708","ENSG00000145708","CRHBP",1613,2049,3
"ENSG00000081189","ENSG00000081189","MEF2C",1615,2052.25,2
"ENSG00000188517","ENSG00000188517","COL25A1",1616,2053,3
"ENSG00000155506","ENSG00000155506","LARP1",1617,2055.75,2
"ENSG00000185774","ENSG00000185774","KCNIP4",1619,2060.25,3
"ENSG00000234745","ENSG00000234745","HLA-B",1620,2060.75,3
"ENSG00000110841","ENSG00000110841","PPFIBP1",1621,2063,3
"ENSG00000162745","ENSG00000162745","OLFML2B",1622,2063.25,3
"ENSG00000077942","ENSG00000077942","FBLN1",1623,2066,2
"ENSG00000163517","ENSG00000163517","HDAC11",1624,2066.5,2
"ENSG00000168959","ENSG00000168959","GRM5",1626,2067.5,2
"ENSG00000173272","ENSG00000173272","MZT2A",1628,2071.75,2
"ENSG00000150753","ENSG00000150753","CCT5",1629,2072.75,2
"ENSG00000118898","ENSG00000118898","PPL",1630,2073.75,2
"ENSG00000203772","ENSG00000203772","SPRN",1631,2076.25,2
"ENSG00000015676","ENSG00000015676","NUDCD3",1632,2076.5,2
"ENSG00000108106","ENSG00000108106","UBE2S",1633,2077,2
"ENSG00000125166","ENSG00000125166","GOT2",1635,2077.75,3
"ENSG00000159409","ENSG00000159409","CELF3",1636.5,2080,2
"ENSG00000182253","ENSG00000182253","SYNM",1636.5,2080,2
"ENSG00000127955","ENSG00000127955","GNAI1",1639.5,2080.75,2
"ENSG00000116544","ENSG00000116544","DLGAP3",1641,2082.25,2
"ENSG00000167281","ENSG00000167281","RBFOX3",1642,2082.75,2
"ENSG00000172379","ENSG00000172379","ARNT2",1645,2085.25,3
"ENSG00000185189","ENSG00000185189","NRBP2",1646,2086.5,2
"ENSG00000164588","ENSG00000164588","HCN1",1647,2087.25,2
"ENSG00000166441","ENSG00000166441","RPL27A",1648,2088.25,2
"ENSG00000116161","ENSG00000116161","CACYBP",1651,2091.5,2
"ENSG00000106278","ENSG00000106278","PTPRZ1",1652.5,2091.75,3
"ENSG00000135929","ENSG00000135929","CYP27A1",1655,2098,2
